customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,frequency_score,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,risk_segment,segment_reason
C002416,Cynthia,Mccormick,Other,Standard,4,1,1,0,0,30.0,4.06,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002417,Heather,Williams,United Arab Emirates,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002419,Zoe,Smith,Saudi Arabia,VIP,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002420,Angela,Walker,United Arab Emirates,Standard,2,0,0,2,2,45.0,2.5,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C002422,Donald,Hanson,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002423,Leonard,Allen,United States,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002424,Shannon,Navarro,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002425,Brian,Cisneros,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002426,Michael,Rivera,Other,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002427,Albert,Singh,Saudi Arabia,Premium,3,2,2,3,3,75.0,13.33,91.0,61.3,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 91.00
C002428,Derrick,Harris,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002429,Lisa,Lopez,United Arab Emirates,Standard,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002430,Tamara,Fritz,Other,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002431,William,Cox,Pakistan,Standard,3,0,0,2,2,45.0,1.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C002432,Troy,Jones,United States,Standard,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002433,Gail,Johnson,Other,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002434,Robert,Wilson,Saudi Arabia,Premium,3,2,2,2,1,65.0,12.5,30.0,38.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002435,Mary,Roberts,Other,Premium,3,2,2,3,2,60.0,13.33,65.67,47.7,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C002436,Tracy,Lee,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002437,Christopher,Willis,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002438,Anthony,Cannon,United Arab Emirates,Premium,1,2,2,2,1,60.0,37.5,30.0,44.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C002439,Kathleen,Williams,Pakistan,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002441,Joshua,Gonzalez,Pakistan,Premium,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002442,Amanda,Thompson,Pakistan,Standard,1,1,1,1,1,75.0,18.75,30.0,44.62,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C002443,Gary,Mcclure,United States,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C002444,Stephen,Higgins,United States,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002445,Julia,Morgan,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002446,Katie,Spencer,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002447,Andrea,White,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002449,Danny,Cameron,Saudi Arabia,Standard,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002450,Kimberly,Lozano,United Arab Emirates,Standard,2,1,1,1,1,45.0,9.38,30.0,29.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002451,Madeline,Smith,Saudi Arabia,Premium,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002452,Michael,Byrd,Other,Premium,3,2,2,3,1,100.0,13.33,30.0,53.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C002453,Lynn,Gray,Pakistan,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002455,Jennifer,Rodriguez,Pakistan,Standard,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002456,Amy,Boyle,Saudi Arabia,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C002460,Karen,Guerrero,United Arab Emirates,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C002461,Kenneth,Pugh,Other,Standard,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002462,Yvonne,Rowland,Other,Standard,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002463,Shannon,Cuevas,Pakistan,Standard,3,2,2,0,0,35.0,10.83,0.0,17.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002464,Michael,Keith,Pakistan,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002467,Victoria,Thomas,United Arab Emirates,Standard,5,3,3,3,1,100.0,11.25,26.0,51.18,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C002468,Kimberly,Glass,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002469,Joel,Norton,United Arab Emirates,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002470,Lisa,Lee,Pakistan,VIP,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002473,Jennifer,Greene,Other,Standard,4,3,3,3,1,95.0,14.06,28.0,50.62,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 95.00 | Limited evidence of repeated behavior
C002475,Gabriel,Sanchez,Pakistan,Premium,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002476,Donald,Williams,Other,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002477,Jamie,Jensen,Saudi Arabia,Standard,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002478,Jamie,Lopez,United States,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002480,Michael,Clarke,United States,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002481,Juan,Murphy,Saudi Arabia,Standard,2,1,1,1,1,40.0,9.38,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002482,Amber,Brown,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002483,Mario,Flynn,Other,Standard,3,2,2,1,1,45.0,11.67,30.0,30.5,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002486,Joseph,Schmitt,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002487,Michele,Blackwell,United Arab Emirates,Standard,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002489,Erin,Miller,Pakistan,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002490,Cody,Ruiz,United Arab Emirates,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002491,Sydney,Alvarado,Saudi Arabia,VIP,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002492,Kristi,Brown,Saudi Arabia,Premium,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002494,Victoria,Potter,United Arab Emirates,Premium,2,2,2,1,1,70.0,17.5,30.0,42.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 17.50 | Repeated problematic activity
C002495,Michelle,Newman,Pakistan,Premium,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002497,Michelle,Jimenez,Pakistan,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002498,John,Marshall,Other,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002500,Maria,Brooks,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002501,Kathleen,Neal,United States,Standard,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002502,Erica,Baldwin,United States,Standard,4,3,3,2,2,80.0,13.44,59.0,53.73,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C002503,Tracy,Simpson,Pakistan,Premium,2,4,4,4,2,65.0,37.5,79.0,60.95,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C002504,Barbara,Adams,Other,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002505,Joseph,Morales,Saudi Arabia,Premium,4,1,1,1,1,45.0,4.69,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002506,Robert,Morse,Saudi Arabia,Premium,2,1,1,1,1,45.0,9.38,30.0,29.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002507,Shannon,Silva,Other,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002508,Cynthia,Johnson,United Arab Emirates,Standard,2,3,3,2,1,65.0,26.88,30.0,43.06,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 26.88 | Repeated problematic activity
C002509,Nicole,Robinson,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002510,Christopher,Harris,Other,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002511,Zachary,Roy,Saudi Arabia,Premium,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002512,Joshua,Foster,Other,Premium,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002513,Sharon,Torres,United Arab Emirates,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002514,Miguel,Oneal,Pakistan,Standard,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002515,Stephanie,Duncan,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002516,Mark,Walls,Other,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002519,Jessica,Taylor,United Kingdom,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002521,Stephen,Wallace,United Kingdom,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C002522,Elizabeth,Bell,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002524,Bryan,Marshall,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002525,Amanda,Oliver,United States,Standard,3,3,3,4,3,70.0,19.58,91.0,61.17,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 91.00
C002526,Jeffery,Simmons,Saudi Arabia,Standard,2,2,2,4,2,100.0,21.25,79.0,70.08,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C002527,Russell,Mcdonald,Saudi Arabia,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002528,Jason,Ortiz,Other,Premium,2,1,1,1,1,40.0,9.38,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002529,Joseph,Ballard,Saudi Arabia,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002530,Maria,Stewart,Other,Premium,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002531,Matthew,Reyes,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002533,Ashlee,Hall,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002534,Todd,Brewer,Saudi Arabia,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002536,Felicia,Miller,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002537,Brandon,Kirby,United Kingdom,Standard,1,1,1,1,1,75.0,18.75,30.0,44.62,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C002538,Cory,Hunt,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002539,Kristen,Schneider,United States,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002540,Steve,Hartman,United States,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002542,Mia,Garcia,United States,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002543,Scott,Jones,United States,Premium,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C002545,Susan,Gonzalez,Saudi Arabia,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002546,James,Gonzalez,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002547,Haley,Murphy,Saudi Arabia,Premium,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002548,David,Turner,United Arab Emirates,Standard,3,2,2,2,1,60.0,12.5,30.0,36.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C002549,Debra,Ochoa,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002550,Erik,Sutton,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002551,Sarah,Hill,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002552,Joshua,Thornton,Saudi Arabia,Premium,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C002553,Diamond,Bolton,United States,Standard,3,0,0,2,2,40.0,1.67,65.67,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C002554,John,Murillo,Other,Premium,3,1,1,1,1,75.0,6.25,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C002556,Rebecca,Singh,Other,Premium,4,5,5,6,3,100.0,24.06,81.0,71.52,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 81.00
C002557,Gabriel,Gaines,Pakistan,Standard,4,1,1,1,1,45.0,4.69,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002558,Randy,Smith,Saudi Arabia,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C002559,Kevin,Evans,Saudi Arabia,Standard,4,0,0,2,2,45.0,1.25,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C002560,Holly,Short,Pakistan,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002561,Jim,Logan,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002562,Diana,Powell,United Kingdom,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C002563,Jane,Sullivan,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002564,Aaron,Carpenter,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002565,Thomas,Rios,United Arab Emirates,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002566,David,Kennedy,Saudi Arabia,VIP,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002567,Jeremy,Hunt,Saudi Arabia,Standard,3,1,1,1,1,75.0,6.25,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C002568,Erin,Juarez,Saudi Arabia,Standard,4,4,4,2,1,65.0,17.5,28.0,39.65,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 17.50 | Repeated problematic activity
C002569,Albert,Hernandez,United States,VIP,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002570,Heather,Sanders,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002571,Lisa,Perez,United Arab Emirates,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C002572,Vanessa,Curry,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C002573,Robert,Wells,United Arab Emirates,Standard,1,1,1,1,1,70.0,18.75,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C002574,David,Black,United Arab Emirates,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
