customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,average_friction_score,maximum_friction_score,total_anomalies,high_risk_journeys,critical_journeys,problematic_journeys,severity_score,failure_rate_per_booking,retry_rate_per_booking,anomaly_rate_per_booking,frequency_score,problematic_journey_rate,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,research_risk_signals
C002887,Victoria,Wagner,Pakistan,Premium,1,4749.18,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002888,Alyssa,Moss,United Arab Emirates,Standard,2,6065.62,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002889,Katie,Wolf,United States,Standard,2,6890.88,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002890,Yvonne,Weiss,United States,Standard,1,4178.89,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002891,Terri,Leon,United Arab Emirates,Standard,1,1490.45,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002892,Craig,Smith,United Kingdom,Standard,3,9198.24,5,2,3,2,38.33,80.0,1,1,1,1,80.0,0.67,0.67,0.33,11.67,0.33,30.0,44.5,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C002893,Diane,James,United States,Premium,4,11987.84,7,3,4,3,33.75,65.0,3,1,0,2,65.0,0.75,0.75,0.75,14.06,0.5,59.0,47.92,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C002894,Joseph,Dickerson,United Kingdom,Standard,1,4135.83,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002896,Samantha,Dorsey,Other,Premium,4,11439.82,5,1,4,1,7.5,30.0,0,0,0,0,30.0,0.25,0.25,0.0,4.06,0.0,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002897,Brian,Larson,Pakistan,Standard,5,21764.77,6,1,5,1,14.0,70.0,1,1,0,1,70.0,0.2,0.2,0.2,3.75,0.2,26.0,36.92,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C002898,Wendy,Hernandez,Saudi Arabia,VIP,3,10741.82,4,1,3,1,11.67,35.0,0,0,0,0,35.0,0.33,0.33,0.0,5.42,0.0,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002899,Jeffrey,Barber,United Arab Emirates,Standard,1,2631.29,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002902,Michael,Chavez,United States,Premium,3,8560.16,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002903,Mary,Brooks,Saudi Arabia,Standard,2,5597.79,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002904,Megan,Obrien,United Arab Emirates,Premium,1,4713.7,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002905,Gregory,Jones,Pakistan,Standard,2,5256.04,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002906,Brittany,Taylor,Saudi Arabia,Premium,1,3191.46,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002908,Heidi,Moore,Saudi Arabia,Premium,1,1676.14,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002909,Robin,Lopez,United Arab Emirates,Standard,2,5019.39,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002910,Anthony,Smith,United Arab Emirates,Standard,1,2877.31,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002912,Stacey,Swanson,Saudi Arabia,Standard,2,2418.65,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002913,Anne,Henry,United Kingdom,Standard,2,7524.49,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002915,Jacob,Bentley,Saudi Arabia,Standard,3,6623.47,4,1,3,1,10.0,30.0,0,0,0,0,30.0,0.33,0.33,0.0,5.42,0.0,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002916,Vanessa,Waller,United Kingdom,Premium,2,5107.24,4,2,2,2,52.5,65.0,3,1,0,2,65.0,1.0,1.0,1.5,20.0,1.0,79.0,55.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C002917,Nicole,Brooks,United Kingdom,Standard,1,1024.36,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002918,Travis,Burns,United States,Standard,1,4755.01,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002919,Kyle,Davidson,United Arab Emirates,Standard,2,5502.41,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002920,Tracy,Chapman,United Arab Emirates,Premium,3,12087.72,5,2,3,2,33.33,100.0,3,1,1,1,100.0,0.67,0.67,1.0,13.33,0.33,30.0,53.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C002921,Christopher,Ortiz,United Arab Emirates,Standard,2,5298.83,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002922,Jesse,Williams,United Kingdom,Premium,1,2942.35,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002924,Alisha,Cruz,Saudi Arabia,Premium,4,6497.81,6,2,4,2,27.5,75.0,1,1,0,1,75.0,0.5,0.5,0.25,8.75,0.25,28.0,41.02,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES
C002925,Aaron,Cunningham,United Arab Emirates,Standard,3,6052.36,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C002926,Samantha,Lee,Other,Standard,2,8227.2,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002927,James,Graham,United States,Standard,1,4922.84,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002929,Jennifer,Gentry,United States,Standard,3,6002.21,4,1,3,1,25.0,75.0,1,1,0,1,75.0,0.33,0.33,0.33,6.25,0.33,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C002931,Megan,Hicks,Pakistan,Standard,2,6786.49,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002932,Marcus,Burns,United Kingdom,Premium,2,5881.19,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C002934,Brenda,Horton,Pakistan,Standard,3,10557.13,5,2,3,2,21.67,65.0,2,1,0,1,65.0,0.67,0.67,0.67,12.5,0.33,30.0,38.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002935,Samantha,Curtis,United Kingdom,Standard,3,7519.93,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002936,Kim,House,Saudi Arabia,Premium,1,3622.73,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002937,Meghan,Fitzgerald,United States,VIP,3,5755.89,6,3,3,3,45.0,100.0,3,1,1,1,100.0,1.0,1.0,1.0,18.75,0.33,30.0,54.62,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C002938,Michelle,Allen,Pakistan,Standard,1,3133.24,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002939,Susan,Johnson,Other,Premium,5,13469.85,6,1,5,1,24.0,80.0,2,1,1,2,80.0,0.2,0.2,0.4,4.25,0.4,55.0,49.78,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C002940,Nathaniel,Li,Saudi Arabia,Standard,2,5976.53,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002941,Sheri,Mccoy,Saudi Arabia,Premium,2,8749.53,4,2,2,2,32.5,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002942,Randall,Rhodes,Pakistan,Standard,3,5315.98,4,1,3,1,11.67,35.0,0,0,0,0,35.0,0.33,0.33,0.0,5.42,0.0,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002943,Craig,Terry,Saudi Arabia,Standard,3,11243.23,3,0,3,0,15.0,45.0,1,0,0,1,45.0,0.0,0.0,0.33,0.83,0.33,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002945,Derek,Green,United States,Standard,1,1893.4,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002946,Eric,Gibson,Saudi Arabia,Standard,1,4991.07,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002947,Stacy,Becker,Pakistan,Premium,4,13086.79,4,0,4,0,21.25,45.0,2,0,0,2,45.0,0.0,0.0,0.5,1.25,0.5,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C002948,Latoya,King,Pakistan,Standard,2,4471.78,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002950,Debra,Lynn,Other,Premium,3,9751.96,4,1,3,1,25.0,75.0,1,1,0,1,75.0,0.33,0.33,0.33,6.25,0.33,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C002951,Grant,Skinner,United States,Standard,4,10081.72,5,1,4,1,8.75,35.0,0,0,0,0,35.0,0.25,0.25,0.0,4.06,0.0,0.0,15.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002952,Tanya,Smith,United Kingdom,Standard,2,6515.43,3,1,2,1,60.0,75.0,2,1,0,2,75.0,0.5,0.5,1.0,10.62,1.0,79.0,56.89,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C002954,Sarah,Newman,United Arab Emirates,Premium,3,8616.37,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002957,Brianna,Willis,United Kingdom,Standard,2,6891.4,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002959,Kurt,Stone,Saudi Arabia,Standard,3,10466.22,4,1,3,1,23.33,40.0,1,0,0,1,40.0,0.33,0.33,0.33,6.25,0.33,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002960,Haley,Lopez,United States,Standard,4,11922.16,6,2,4,2,25.0,100.0,3,1,1,1,100.0,0.5,0.5,0.75,10.0,0.25,28.0,51.4,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C002962,Jessica,Gallegos,United Arab Emirates,Premium,2,2537.15,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002963,Stacy,King,United Arab Emirates,VIP,4,13511.54,5,1,4,1,18.75,45.0,1,0,0,1,45.0,0.25,0.25,0.25,4.69,0.25,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002965,Peter,Ponce,Other,Premium,6,16082.33,6,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002966,Virginia,Barrett,United Kingdom,Premium,2,7441.41,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002967,Tammy,Reyes,United Kingdom,Standard,1,4617.12,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002968,Antonio,Parker,Pakistan,Standard,2,5545.2,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002970,Samantha,Walter,United Arab Emirates,Standard,2,6551.9,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002971,Tammy,Luna,United Arab Emirates,Standard,1,4234.97,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002972,Jeffrey,Davis,Saudi Arabia,Standard,5,14837.19,8,3,5,3,34.0,100.0,4,2,1,2,100.0,0.6,0.6,0.8,11.75,0.4,55.0,60.02,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C002973,Ariana,Fields,United States,Premium,4,9478.14,5,1,4,1,18.75,45.0,1,0,0,1,45.0,0.25,0.25,0.25,4.69,0.25,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002975,Donald,Cooper,United Arab Emirates,Standard,1,4315.07,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002976,Julie,Thomas,Saudi Arabia,Standard,2,3573.73,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002977,John,Goodman,United States,Standard,3,13197.11,3,0,3,0,15.0,45.0,1,0,0,1,45.0,0.0,0.0,0.33,0.83,0.33,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002978,Toni,Conrad,Saudi Arabia,VIP,2,5121.15,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002979,Gary,Sanders,United Kingdom,Standard,2,9544.18,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002980,Nicole,Parker,Other,Standard,4,9507.85,4,0,4,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002981,Christopher,Benitez,United Arab Emirates,Premium,1,1985.57,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002982,Jenna,Velasquez,Saudi Arabia,Standard,1,4375.12,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002983,Danielle,Smith,United Kingdom,Premium,1,1567.82,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002984,Olivia,Jones,United States,Standard,3,11170.37,5,2,3,2,46.67,100.0,4,1,1,2,100.0,0.67,0.67,1.33,14.17,0.67,65.67,63.95,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C002986,Joseph,Warren,Other,Premium,2,5067.44,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002988,Carlos,Quinn,Pakistan,Standard,1,4856.79,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002989,Jonathan,Jackson,United Kingdom,Standard,1,2687.74,3,2,1,2,60.0,60.0,2,1,0,1,60.0,2.0,2.0,2.0,37.5,1.0,30.0,44.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002990,Daniel,Brooks,Other,Standard,4,11401.06,4,0,4,0,11.25,45.0,1,0,0,1,45.0,0.0,0.0,0.25,0.62,0.25,28.0,26.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002991,Aaron,Padilla,Saudi Arabia,Premium,5,12595.42,5,0,5,0,24.0,40.0,3,0,0,3,40.0,0.0,0.0,0.6,1.5,0.6,75.0,38.95,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C002994,Tanya,Fry,United Arab Emirates,Standard,3,8203.24,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C002995,Nicole,Hayes,Saudi Arabia,Premium,4,11638.32,6,2,4,2,16.25,65.0,2,1,0,1,65.0,0.5,0.5,0.5,9.38,0.25,28.0,37.21,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C002998,Amy,Brown,United Arab Emirates,Premium,1,1340.53,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C002999,Craig,White,Saudi Arabia,Standard,1,3172.23,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003000,Timothy,Malone,Other,Standard,2,4211.36,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003002,Debra,Barrera,United States,Standard,1,2919.32,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003005,Charles,Weber,Pakistan,Standard,3,8891.31,4,1,3,1,25.0,75.0,1,1,0,1,75.0,0.33,0.33,0.33,6.25,0.33,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C003006,Megan,Oneill,United States,Standard,4,11000.63,5,1,4,1,7.5,30.0,0,0,0,0,30.0,0.25,0.25,0.0,4.06,0.0,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003008,Lucas,Carter,Saudi Arabia,Standard,1,4692.03,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003009,Stephanie,Gray,United Kingdom,Standard,1,4446.06,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003010,Charles,Hill,Saudi Arabia,Standard,3,11167.96,4,1,3,1,10.0,30.0,0,0,0,0,30.0,0.33,0.33,0.0,5.42,0.0,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003011,George,Peterson,Pakistan,Standard,4,8356.19,7,3,4,3,22.5,30.0,0,0,0,0,30.0,0.75,0.75,0.0,12.19,0.0,0.0,15.66,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C003013,Jessica,Woods,United Arab Emirates,Standard,1,3954.48,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003014,Amy,Chambers,United Arab Emirates,Standard,1,815.39,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003016,Christopher,Brown,United Arab Emirates,Standard,1,2767.19,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003019,Timothy,Aguilar,Saudi Arabia,Premium,1,4483.66,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C003020,Anthony,Huerta,United States,Standard,3,13130.29,6,3,3,3,48.33,65.0,3,1,0,2,65.0,1.0,1.0,1.0,18.75,0.67,65.67,51.33,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C003021,Sherri,Davis,Saudi Arabia,Premium,3,6075.73,5,2,3,2,48.33,70.0,2,1,0,2,70.0,0.67,0.67,0.67,12.5,0.67,65.67,51.45,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C003023,Pamela,Smith,United Kingdom,VIP,2,6298.06,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
