customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,average_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,total_events,average_journey_duration,maximum_journey_duration,average_friction_score,maximum_friction_score,total_anomalies,critical_journeys,high_risk_journeys,customer_payment_attempts,customer_successful_payments,customer_failed_payments,customer_payment_success_rate,customer_risk_score,customer_risk_level,behavior_profile
C002323,Deborah,Rodriguez,Pakistan,Standard,2,5180.04,2590.02,2,0,2,0,13,92.26,96.88,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002324,Bradley,Allen,United Arab Emirates,Standard,1,3410.52,3410.52,3,2,1,2,13,102.25,102.25,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002325,Tonya,Peterson,United States,Standard,4,8745.38,2186.35,6,2,4,2,33,57.38,70.32,26.25,75.0,1,0,1,6,4,2,0.67,31.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002326,Erica,Brown,Other,Standard,1,3989.0,3989.0,1,0,1,0,7,95.4,95.4,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002327,Reginald,Cook,United States,Premium,2,5890.2,2945.1,2,0,2,0,14,91.04,101.3,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002328,Karen,Bauer,Saudi Arabia,Standard,3,7774.79,2591.6,4,1,3,1,23,65.89,69.03,23.33,40.0,1,0,0,4,3,1,0.75,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002330,Russell,Parsons,Saudi Arabia,Standard,2,4544.59,2272.3,3,1,2,1,17,71.0,83.5,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002331,Alex,Harvey,Saudi Arabia,Standard,4,13194.65,3298.66,6,2,4,2,30,61.71,79.08,56.25,100.0,6,1,0,6,4,2,0.67,66.0,HIGH,FRICTION_PRONE_CUSTOMER
C002332,Jonathan,Duran,Saudi Arabia,Standard,2,2823.45,1411.72,3,1,2,1,17,66.16,69.4,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002333,William,Garrett,Pakistan,Premium,2,5236.53,2618.26,2,0,2,0,13,50.1,64.63,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002335,Beverly,Miller,Saudi Arabia,Standard,3,8746.72,2915.57,4,1,3,1,23,60.55,66.38,23.33,40.0,1,0,0,4,3,1,0.75,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002336,Barbara,Brown,United Arab Emirates,Standard,1,3552.3,3552.3,1,0,1,0,7,45.88,45.88,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002337,Sean,Johnson,United Arab Emirates,Standard,2,3040.08,1520.04,2,0,2,0,13,73.11,76.75,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002339,Kelsey,Abbott,Saudi Arabia,Standard,1,2720.57,2720.57,1,0,1,0,7,81.55,81.55,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002340,Brianna,Brown,United Arab Emirates,Standard,3,9611.24,3203.75,3,0,3,0,20,77.52,101.32,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002341,Vincent,Anderson,United States,Standard,1,2009.96,2009.96,1,0,1,0,7,79.28,79.28,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002342,Michael,Ellison,Saudi Arabia,Standard,2,9095.63,4547.82,2,0,2,0,14,67.99,77.2,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002343,Angel,Ramos,Saudi Arabia,Premium,1,2764.85,2764.85,1,0,1,0,6,65.92,65.92,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002344,Dan,Turner,United Arab Emirates,Premium,2,4900.04,2450.02,2,0,2,0,13,64.38,73.27,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002346,Suzanne,Jones,United Kingdom,Standard,1,3839.73,3839.73,2,1,1,1,10,70.58,70.58,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C002347,Darren,Byrd,United Kingdom,Premium,1,2748.02,2748.02,1,0,1,0,7,68.6,68.6,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002348,Shelia,Hansen,United Arab Emirates,Standard,1,4605.12,4605.12,1,0,1,0,7,51.28,51.28,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002350,Larry,James,Saudi Arabia,Standard,5,17839.18,3567.84,7,2,5,2,39,75.73,92.78,30.0,75.0,2,0,1,7,5,2,0.71,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002351,Stanley,Davis,Pakistan,Standard,2,7283.23,3641.62,2,0,2,0,14,45.36,47.27,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002353,Timothy,Hall,Pakistan,Standard,4,13178.37,3294.59,4,0,4,0,25,66.55,80.27,30.0,40.0,3,0,0,4,4,0,1.0,15.0,LOW,NORMAL_CUSTOMER
C002354,Thomas,Greene,Other,Standard,1,1346.94,1346.94,1,0,1,0,6,40.33,40.33,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002355,Samuel,Keller,United Kingdom,Premium,1,776.79,776.79,2,1,1,1,10,80.78,80.78,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C002356,Heather,Smith,Saudi Arabia,Premium,2,6032.9,3016.45,3,1,2,1,17,75.53,85.22,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002357,Luis,Reyes,Other,Standard,1,4049.37,4049.37,2,1,1,1,10,42.37,42.37,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C002359,Lisa,Hobbs,Pakistan,Standard,1,2383.16,2383.16,1,0,1,0,7,76.85,76.85,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002360,Darin,Harvey,Saudi Arabia,Premium,2,8940.97,4470.49,2,0,2,0,14,85.89,85.98,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002361,Melinda,Morgan,Saudi Arabia,VIP,1,4538.69,4538.69,2,1,1,1,9,46.4,46.4,80.0,80.0,1,1,0,2,1,1,0.5,33.0,MEDIUM,NORMAL_CUSTOMER
C002362,Deborah,Pace,United Arab Emirates,Premium,2,6175.44,3087.72,2,0,2,0,14,54.26,67.83,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002363,Erica,Logan,Saudi Arabia,Premium,2,3990.37,1995.18,2,0,2,0,13,77.92,89.22,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002364,Frank,Gibson,United Arab Emirates,Standard,2,7218.5,3609.25,2,0,2,0,14,58.68,70.67,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002365,Tonya,Murphy,Pakistan,Premium,1,2482.17,2482.17,1,0,1,0,7,46.65,46.65,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002366,John,Lee,Saudi Arabia,Premium,2,5261.4,2630.7,2,0,2,0,13,64.08,76.8,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002367,Greg,Garcia,Saudi Arabia,Premium,1,1772.44,1772.44,1,0,1,0,7,61.85,61.85,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002368,Ethan,Larson,Pakistan,Standard,2,5771.42,2885.71,2,0,2,0,14,54.49,67.6,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002369,Anita,Jones,United Arab Emirates,Premium,3,7743.79,2581.26,4,1,3,1,24,67.03,84.67,10.0,30.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002370,Susan,Clarke,United Kingdom,Standard,2,8759.85,4379.92,2,0,2,0,14,67.52,88.48,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002371,Jesse,Lee,United Kingdom,Standard,2,9714.98,4857.49,4,2,2,2,19,90.35,121.15,52.5,65.0,4,0,1,4,2,2,0.5,46.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002372,Richard,Berry,United States,Standard,3,9298.94,3099.65,3,0,3,0,21,74.19,91.87,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002374,Danielle,Scott,United Arab Emirates,Standard,1,1393.29,1393.29,1,0,1,0,6,60.32,60.32,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002375,Ryan,Fisher,United Kingdom,Premium,2,6879.48,3439.74,3,1,2,1,16,75.58,82.82,37.5,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C002377,Christina,Wallace,United Arab Emirates,Standard,4,8014.04,2003.51,6,2,4,2,34,54.29,85.37,16.25,65.0,2,0,1,6,4,2,0.67,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002379,Brittany,Robles,United Arab Emirates,Premium,3,12129.71,4043.24,6,3,3,3,29,79.67,98.78,43.33,100.0,3,1,0,6,3,3,0.5,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C002380,Paul,Brown,United States,Standard,2,5348.69,2674.34,3,1,2,1,16,60.46,81.8,37.5,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C002381,Janet,Collins,United States,Standard,1,1532.01,1532.01,1,0,1,0,7,47.93,47.93,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002382,Jamie,Graham,Other,Standard,4,11310.49,2827.62,4,0,4,0,27,58.3,65.58,10.0,40.0,1,0,0,4,4,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002383,Karen,Moyer,Other,Standard,3,10242.17,3414.06,3,0,3,0,19,46.2,59.32,26.67,40.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002384,Lindsey,Webster,United Arab Emirates,Premium,1,4422.69,4422.69,1,0,1,0,7,56.93,56.93,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002385,Bryan,Collins,United Arab Emirates,Premium,3,8274.8,2758.27,4,1,3,1,22,49.27,68.07,36.67,70.0,2,0,1,4,3,1,0.75,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002386,Cristian,Mcclure,Pakistan,Premium,2,7114.88,3557.44,2,0,2,0,14,58.17,61.63,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002387,Monica,Rowe,United Arab Emirates,Standard,3,5168.02,1722.67,3,0,3,0,20,85.08,94.38,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002388,Jacob,Hernandez,Pakistan,Standard,2,5063.18,2531.59,2,0,2,0,14,70.6,80.92,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002391,Jose,Wood,United Arab Emirates,Standard,2,5840.49,2920.24,2,0,2,0,13,66.12,69.57,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002392,Michelle,Smith,Saudi Arabia,Standard,1,4323.83,4323.83,1,0,1,0,7,45.23,45.23,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002394,Danielle,Gregory,Saudi Arabia,VIP,1,3109.53,3109.53,1,0,1,0,6,69.57,69.57,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002395,Candice,Brown,Other,Premium,2,6840.16,3420.08,3,1,2,1,16,91.72,98.77,37.5,75.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C002396,Cheryl,Hunter,United Arab Emirates,Standard,2,9288.5,4644.25,3,1,2,1,17,65.74,83.05,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002397,Brenda,Conley,Saudi Arabia,Standard,1,4574.33,4574.33,3,2,1,2,13,53.33,53.33,60.0,60.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002398,Michael,Trevino,Saudi Arabia,VIP,3,4275.65,1425.22,3,0,3,0,20,44.9,47.75,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002399,Megan,Henderson,Pakistan,Standard,1,4710.06,4710.06,1,0,1,0,7,89.97,89.97,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002400,Christina,Gonzalez,Pakistan,Premium,1,1890.97,1890.97,1,0,1,0,7,74.38,74.38,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002401,Lisa,Gonzalez,United Arab Emirates,Standard,1,4748.3,4748.3,1,0,1,0,7,62.9,62.9,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002402,Janice,Kerr,Saudi Arabia,Premium,2,4323.26,2161.63,4,2,2,2,20,88.28,108.18,32.5,35.0,0,0,0,4,2,2,0.5,16.0,LOW,FRICTION_PRONE_CUSTOMER
C002403,Kenneth,Glover,United Arab Emirates,Premium,1,2010.96,2010.96,1,0,1,0,6,41.48,41.48,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002404,Christina,Peterson,United Arab Emirates,Standard,2,4891.25,2445.62,2,0,2,0,13,86.07,93.62,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002409,Isaac,Rivera,Other,Standard,2,4093.4,2046.7,3,1,2,1,17,83.68,95.72,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002410,Heather,Lane,United Arab Emirates,Standard,2,5446.1,2723.05,2,0,2,0,13,56.88,57.37,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002411,William,Mccarty,United Kingdom,Premium,3,7512.78,2504.26,4,1,3,1,23,63.35,90.92,25.0,45.0,1,0,0,4,3,1,0.75,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002412,Robert,Jensen,Saudi Arabia,Premium,2,8372.93,4186.46,3,1,2,1,17,63.22,66.87,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002414,Patrick,Martin,Saudi Arabia,Standard,1,1083.79,1083.79,1,0,1,0,7,67.55,67.55,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002415,Jacob,Gibson,Pakistan,Standard,2,7492.44,3746.22,2,0,2,0,14,59.52,69.33,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002416,Cynthia,Mccormick,Other,Standard,4,11197.75,2799.44,5,1,4,1,31,71.97,95.93,7.5,30.0,0,0,0,5,4,1,0.8,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002417,Heather,Williams,United Arab Emirates,Standard,1,1946.36,1946.36,1,0,1,0,6,69.6,69.6,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002419,Zoe,Smith,Saudi Arabia,VIP,2,5600.89,2800.44,3,1,2,1,17,54.42,68.45,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002420,Angela,Walker,United Arab Emirates,Standard,2,5584.73,2792.36,2,0,2,0,12,64.28,66.37,45.0,45.0,2,0,0,2,2,0,1.0,10.0,LOW,NORMAL_CUSTOMER
C002422,Donald,Hanson,Saudi Arabia,Standard,2,3237.56,1618.78,2,0,2,0,13,60.32,78.37,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002423,Leonard,Allen,United States,Standard,1,2206.46,2206.46,1,0,1,0,6,23.37,23.37,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002424,Shannon,Navarro,United Arab Emirates,Standard,1,3090.86,3090.86,1,0,1,0,7,90.95,90.95,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002425,Brian,Cisneros,Saudi Arabia,Standard,2,5156.39,2578.2,2,0,2,0,13,56.36,59.17,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002426,Michael,Rivera,Other,Standard,1,2866.19,2866.19,1,0,1,0,6,40.4,40.4,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002427,Albert,Singh,Saudi Arabia,Premium,3,6438.34,2146.11,5,2,3,2,24,70.93,80.92,61.67,75.0,3,0,2,5,3,2,0.6,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C002428,Derrick,Harris,Other,Standard,2,5251.9,2625.95,2,0,2,0,14,61.86,83.45,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002429,Lisa,Lopez,United Arab Emirates,Standard,3,8062.11,2687.37,3,0,3,0,20,78.59,96.62,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002430,Tamara,Fritz,Other,Premium,2,6212.4,3106.2,2,0,2,0,14,71.03,89.48,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002431,William,Cox,Pakistan,Standard,3,7906.43,2635.48,3,0,3,0,19,56.13,64.42,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002432,Troy,Jones,United States,Standard,2,6346.14,3173.07,3,1,2,1,17,89.02,98.27,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002433,Gail,Johnson,Other,Standard,1,1978.99,1978.99,1,0,1,0,6,54.5,54.5,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002434,Robert,Wilson,Saudi Arabia,Premium,3,8505.86,2835.29,5,2,3,2,27,66.99,87.78,21.67,65.0,2,0,1,5,3,2,0.6,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002435,Mary,Roberts,Other,Premium,3,9791.2,3263.73,5,2,3,2,26,61.79,86.45,35.0,60.0,3,0,1,5,3,2,0.6,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002436,Tracy,Lee,United Arab Emirates,Standard,2,6517.83,3258.92,2,0,2,0,14,59.8,88.42,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002437,Christopher,Willis,United Arab Emirates,Standard,1,4195.7,4195.7,1,0,1,0,7,87.3,87.3,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002438,Anthony,Cannon,United Arab Emirates,Premium,1,3338.22,3338.22,3,2,1,2,13,78.33,78.33,60.0,60.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002439,Kathleen,Williams,Pakistan,Premium,1,1685.31,1685.31,1,0,1,0,7,62.68,62.68,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002441,Joshua,Gonzalez,Pakistan,Premium,2,6650.88,3325.44,2,0,2,0,13,67.14,92.83,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002442,Amanda,Thompson,Pakistan,Standard,1,2759.41,2759.41,2,1,1,1,9,58.28,58.28,75.0,75.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C002443,Gary,Mcclure,United States,Standard,1,4446.64,4446.64,3,2,1,2,13,74.1,74.1,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002444,Stephen,Higgins,United States,Standard,3,7442.36,2480.79,3,0,3,0,21,76.31,94.52,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002445,Julia,Morgan,United Arab Emirates,Standard,2,6381.86,3190.93,2,0,2,0,14,77.2,85.53,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002446,Katie,Spencer,United Arab Emirates,Standard,2,4227.64,2113.82,2,0,2,0,14,71.8,84.28,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002447,Andrea,White,Saudi Arabia,Premium,1,2518.94,2518.94,1,0,1,0,7,41.2,41.2,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002449,Danny,Cameron,Saudi Arabia,Standard,4,12023.72,3005.93,4,0,4,0,28,59.44,81.95,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002450,Kimberly,Lozano,United Arab Emirates,Standard,2,7791.66,3895.83,3,1,2,1,16,66.59,66.97,37.5,45.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C002451,Madeline,Smith,Saudi Arabia,Premium,1,2851.56,2851.56,2,1,1,1,10,55.67,55.67,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C002452,Michael,Byrd,Other,Premium,3,6006.56,2002.19,5,2,3,2,26,76.64,88.3,33.33,100.0,3,1,0,5,3,2,0.6,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C002453,Lynn,Gray,Pakistan,Standard,1,1477.09,1477.09,1,0,1,0,6,50.3,50.3,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002455,Jennifer,Rodriguez,Pakistan,Standard,3,7507.66,2502.55,4,1,3,1,24,79.97,92.52,10.0,30.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002456,Amy,Boyle,Saudi Arabia,Standard,1,626.83,626.83,3,2,1,2,12,68.87,68.87,100.0,100.0,3,1,0,3,1,2,0.33,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C002460,Karen,Guerrero,United Arab Emirates,Standard,1,1157.32,1157.32,3,2,1,2,13,83.22,83.22,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C002461,Kenneth,Pugh,Other,Standard,3,5261.63,1753.88,4,1,3,1,24,75.3,89.13,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002462,Yvonne,Rowland,Other,Standard,4,3483.92,870.98,4,0,4,0,28,66.91,87.4,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002463,Shannon,Cuevas,Pakistan,Standard,3,6922.23,2307.41,5,2,3,2,27,58.35,74.22,21.67,35.0,0,0,0,5,3,2,0.6,16.0,LOW,FRICTION_PRONE_CUSTOMER
C002464,Michael,Keith,Pakistan,Standard,3,8567.57,2855.86,3,0,3,0,20,59.9,67.6,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002467,Victoria,Thomas,United Arab Emirates,Standard,5,10296.74,2059.35,8,3,5,3,43,74.03,100.08,27.0,100.0,3,1,0,8,5,3,0.62,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C002468,Kimberly,Glass,Saudi Arabia,Standard,2,2707.4,1353.7,2,0,2,0,14,52.5,71.75,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002469,Joel,Norton,United Arab Emirates,Standard,3,7798.74,2599.58,3,0,3,0,20,48.88,63.22,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002470,Lisa,Lee,Pakistan,VIP,3,10504.91,3501.64,3,0,3,0,21,81.67,86.82,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002473,Jennifer,Greene,Other,Standard,4,10120.49,2530.12,7,3,4,3,36,67.73,96.62,32.5,95.0,3,1,0,7,4,3,0.57,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C002475,Gabriel,Sanchez,Pakistan,Premium,1,1969.54,1969.54,1,0,1,0,6,42.7,42.7,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002476,Donald,Williams,Other,Standard,3,6123.52,2041.17,3,0,3,0,20,59.31,73.22,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002477,Jamie,Jensen,Saudi Arabia,Standard,3,9083.64,3027.88,4,1,3,1,24,80.52,87.02,10.0,30.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C002478,Jamie,Lopez,United States,Standard,1,1310.1,1310.1,2,1,1,1,10,80.8,80.8,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C002480,Michael,Clarke,United States,Standard,2,5976.74,2988.37,2,0,2,0,13,68.03,72.28,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002481,Juan,Murphy,Saudi Arabia,Standard,2,8868.35,4434.17,3,1,2,1,16,63.5,72.67,35.0,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C002482,Amber,Brown,Other,Standard,1,4279.59,4279.59,1,0,1,0,7,54.45,54.45,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002483,Mario,Flynn,Other,Standard,3,9617.64,3205.88,5,2,3,2,26,84.72,107.17,35.0,45.0,1,0,0,5,3,2,0.6,21.0,LOW,FRICTION_PRONE_CUSTOMER
C002486,Joseph,Schmitt,Other,Standard,1,3935.03,3935.03,1,0,1,0,7,43.6,43.6,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C002487,Michele,Blackwell,United Arab Emirates,Standard,2,2130.38,1065.19,3,1,2,1,17,52.94,64.5,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C002489,Erin,Miller,Pakistan,Standard,2,3161.92,1580.96,2,0,2,0,13,43.54,52.45,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C002490,Cody,Ruiz,United Arab Emirates,Standard,3,6043.82,2014.61,3,0,3,0,21,61.37,63.42,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
